0.05
2
Time,N001,I1,R1,
0.003842,124.094,-2.18764,6.20472,
0.003843,123.753,-2.17039,6.18764,
0.003844,123.408,-2.15298,6.17039,
0.003845,123.06,-2.1354,6.15298,
0.003846,122.708,-2.11766,6.1354,
0.003847,122.353,-2.09976,6.11766,
0.003848,121.995,-2.0817,6.09976,
0.003849,121.634,-2.06347,6.0817,
0.00385,121.269,-2.04508,6.06347,
0.003851,120.902,-2.02654,6.04508,
0.003852,120.531,-2.00783,6.02654,
0.003853,120.157,-1.98897,6.00783,
0.003854,119.779,-1.96995,5.98897,
0.003855,119.399,-1.95078,5.96995,
0.003856,119.016,-1.93144,5.95078,
0.003857,118.629,-1.91195,5.93144,
0.003858,118.239,-1.89231,5.91195,
0.003859,117.846,-1.87252,5.89231,
0.00386,117.45,-1.85257,5.87252,
0.003861,117.051,-1.83247,5.85257,
0.003862,116.649,-1.81221,5.83247,
0.003863,116.244,-1.79181,5.81221,
0.003864,115.836,-1.77126,5.79181,
0.003865,115.425,-1.75056,5.77126,
0.003866,115.011,-1.72971,5.75056,
0.003867,114.594,-1.70871,5.72971,
0.003868,114.174,-1.68757,5.70871,
0.003869,113.751,-1.66628,5.68757,
0.00387,113.326,-1.64484,5.66628,
0.003871,112.897,-1.62327,5.64484,
0.003872,112.465,-1.60155,5.62327,
0.003873,112.031,-1.57968,5.60155,
0.003874,111.594,-1.55768,5.57968,
0.003875,111.154,-1.53553,5.55768,
0.003876,110.711,-1.51325,5.53553,
0.003877,110.265,-1.49083,5.51325,
0.003878,109.817,-1.46827,5.49083,
0.003879,109.365,-1.44557,5.46827,
0.00388,108.911,-1.42274,5.44557,
0.003881,108.455,-1.39977,5.42274,
0.003882,107.995,-1.37666,5.39977,
0.003883,107.533,-1.35343,5.37666,
0.003884,107.069,-1.33006,5.35343,
0.003885,106.601,-1.30656,5.33006,
0.003886,106.131,-1.28293,5.30656,
0.003887,105.659,-1.25917,5.28293,
0.003888,105.183,-1.23528,5.25917,
0.003889,104.706,-1.21126,5.23528,
0.00389,104.225,-1.18712,5.21126,
0.003891,103.742,-1.16285,5.18712,
0.003892,103.257,-1.13846,5.16285,
0.003893,102.769,-1.11394,5.13846,
0.003894,102.279,-1.0893,5.11394,
0.003895,101.786,-1.06454,5.0893,
0.003896,101.291,-1.03965,5.06454,
0.003897,100.793,-1.01465,5.03965,
0.003898,100.293,-0.989525,5.01465,
0.003899,99.7905,-0.964284,4.98952,
0.0039,99.2857,-0.938926,4.96428,
0.003901,98.7785,-0.913452,4.93893,
0.003902,98.269,-0.887864,4.91345,
0.003903,97.7573,-0.862161,4.88786,
0.003904,97.2432,-0.836345,4.86216,
0.003905,96.7269,-0.810417,4.83634,
0.003906,96.2083,-0.784378,4.81042,
0.003907,95.6876,-0.758229,4.78438,
0.003908,95.1646,-0.731972,4.75823,
0.003909,94.6394,-0.705606,4.73197,
0.00391,94.1121,-0.679134,4.70561,
0.003911,93.5827,-0.652556,4.67913,
0.003912,93.0511,-0.625873,4.65256,
0.003913,92.5175,-0.599087,4.62587,
0.003914,91.9817,-0.572198,4.59909,
0.003915,91.444,-0.545207,4.5722,
0.003916,90.9041,-0.518116,4.54521,
0.003917,90.3623,-0.490926,4.51812,
0.003918,89.8185,-0.463637,4.49093,
0.003919,89.2727,-0.436251,4.46364,
0.00392,88.725,-0.408768,4.43625,
0.003921,88.1754,-0.381191,4.40877,
0.003922,87.6238,-0.35352,4.38119,
0.003923,87.0704,-0.325755,4.35352,
0.003924,86.5151,-0.297899,4.32576,
0.003925,85.958,-0.269952,4.2979,
0.003926,85.399,-0.241916,4.26995,
0.003927,84.8383,-0.213791,4.24192,
0.003928,84.2758,-0.185579,4.21379,
0.003929,83.7116,-0.15728,4.18558,
0.00393,83.1456,-0.128896,4.15728,
0.003931,82.5779,-0.100429,4.1289,
0.003932,82.0086,-0.0718779,4.10043,
0.003933,81.4376,-0.0432454,4.07188,
0.003934,80.8649,-0.0145322,4.04325,
0.003935,80.2906,0.0142605,4.01453,
0.003936,79.7148,0.0431317,3.98574,
0.003937,79.1374,0.07208,3.95687,
0.003938,78.5584,0.101105,3.92792,
0.003939,77.9779,0.130204,3.8989,
0.00394,77.3959,0.159377,3.8698,
0.003941,76.8125,0.188623,3.84062,
0.003942,76.2275,0.217941,3.81138,
0.003943,75.6412,0.247328,3.78206,
0.003944,75.0534,0.276785,3.75267,
0.003945,74.4643,0.30631,3.72321,
0.003946,73.8738,0.335902,3.69369,
0.003947,73.282,0.36556,3.6641,
0.003948,72.6888,0.395282,3.63444,
0.003949,72.0944,0.425067,3.60472,
0.00395,71.4987,0.454915,3.57493,
0.003951,70.9017,0.484824,3.54508,
0.003952,70.3035,0.514792,3.51518,
0.003953,69.7042,0.544819,3.48521,
0.003954,69.1036,0.574904,3.45518,
0.003955,68.5019,0.605044,3.4251,
0.003956,67.8991,0.63524,3.39496,
0.003957,67.2952,0.66549,3.36476,
0.003958,66.6902,0.695792,3.33451,
0.003959,66.0842,0.726146,3.30421,
0.00396,65.4771,0.756551,3.27385,
0.003961,64.869,0.787004,3.24345,
0.003962,64.2599,0.817505,3.213,
0.003963,63.6499,0.848053,3.18249,
0.003964,63.0389,0.878646,3.15195,
0.003965,62.4271,0.909284,3.12135,
0.003966,61.8143,0.939964,3.09072,
0.003967,61.2007,0.970687,3.06004,
0.003968,60.5863,1.00145,3.02931,
0.003969,59.971,1.03225,2.99855,
0.00397,59.3549,1.06309,2.96775,
0.003971,58.7381,1.09397,2.93691,
0.003972,58.1206,1.12488,2.90603,
0.003973,57.5023,1.15583,2.87512,
0.003974,56.8833,1.18681,2.84417,
0.003975,56.2637,1.21783,2.81319,
0.003976,55.6434,1.24887,2.78217,
0.003977,55.0226,1.27995,2.75113,
0.003978,54.4011,1.31105,2.72005,
0.003979,53.779,1.34218,2.68895,
0.00398,53.1564,1.37333,2.65782,
0.003981,52.5333,1.40451,2.62667,
0.003982,51.9097,1.43572,2.59549,
0.003983,51.2856,1.46694,2.56428,
0.003984,50.6611,1.49819,2.53306,
0.003985,50.0362,1.52946,2.50181,
0.003986,49.4108,1.56074,2.47054,
0.003987,48.7851,1.59205,2.43926,
0.003988,48.1591,1.62337,2.40795,
0.003989,47.5327,1.6547,2.37663,
0.00399,46.906,1.68605,2.3453,
0.003991,46.2791,1.71741,2.31395,
0.003992,45.6519,1.74878,2.28259,
0.003993,45.0244,1.78016,2.25122,
0.003994,44.3968,1.81155,2.21984,
0.003995,43.769,1.84295,2.18845,
0.003996,43.1411,1.87435,2.15705,
0.003997,42.513,1.90576,2.12565,
0.003998,41.8848,1.93717,2.09424,
0.003999,41.2566,1.96858,2.06283,
0.004,40.6283,2,2.03142,
0.004001,40,2.03142,2,
0.004002,39.3717,2.06283,1.96858,
0.004003,38.7434,2.09424,1.93717,
0.004004,38.1152,2.12565,1.90576,
0.004005,37.487,2.15705,1.87435,
0.004006,36.8589,2.18845,1.84295,
0.004007,36.231,2.21984,1.81155,
0.004008,35.6032,2.25122,1.78016,
0.004009,34.9756,2.28259,1.74878,
0.00401,34.3481,2.31395,1.71741,
0.004011,33.7209,2.3453,1.68605,
0.004012,33.094,2.37663,1.6547,
0.004013,32.4673,2.40795,1.62337,
0.004014,31.8409,2.43926,1.59205,
0.004015,31.2149,2.47054,1.56074,
0.004016,30.5892,2.50181,1.52946,
0.004017,29.9638,2.53306,1.49819,
0.004018,29.3389,2.56428,1.46694,
0.004019,28.7144,2.59549,1.43572,
0.00402,28.0903,2.62667,1.40451,
0.004021,27.4667,2.65782,1.37333,
0.004022,26.8436,2.68895,1.34218,
0.004023,26.221,2.72005,1.31105,
0.004024,25.5989,2.75113,1.27995,
0.004025,24.9774,2.78217,1.24887,
0.004026,24.3566,2.81319,1.21783,
0.004027,23.7363,2.84417,1.18681,
0.004028,23.1167,2.87512,1.15583,
0.004029,22.4977,2.90603,1.12488,
0.00403,21.8794,2.93691,1.09397,
0.004031,21.2619,2.96775,1.06309,
0.004032,20.6451,2.99855,1.03225,
0.004033,20.029,3.02931,1.00145,
0.004034,19.4137,3.06004,0.970687,
0.004035,18.7993,3.09072,0.939964,
0.004036,18.1857,3.12135,0.909284,
0.004037,17.5729,3.15195,0.878646,
0.004038,16.9611,3.18249,0.848053,
0.004039,16.3501,3.213,0.817505,
0.00404,15.7401,3.24345,0.787004,
0.004041,15.131,3.27385,0.756551,
0.004042,14.5229,3.30421,0.726146,
0.004043,13.9158,3.33451,0.695792,
0.004044,13.3098,3.36476,0.66549,
0.004045,12.7048,3.39496,0.63524,
0.004046,12.1009,3.4251,0.605044,
0.004047,11.4981,3.45518,0.574904,
0.004048,10.8964,3.48521,0.544819,
0.004049,10.2958,3.51518,0.514792,
0.00405,9.69647,3.54508,0.484824,
0.004051,9.0983,3.57493,0.454915,
0.004052,8.50135,3.60472,0.425067,
0.004053,7.90564,3.63444,0.395282,
0.004054,7.3112,3.6641,0.36556,
0.004055,6.71805,3.69369,0.335902,
0.004056,6.12621,3.72321,0.30631,
0.004057,5.53571,3.75267,0.276785,
0.004058,4.94657,3.78206,0.247328,
0.004059,4.35881,3.81138,0.217941,
0.00406,3.77246,3.84062,0.188623,
0.004061,3.18754,3.8698,0.159377,
0.004062,2.60408,3.8989,0.130204,
0.004063,2.02209,3.92792,0.101105,
0.004064,1.4416,3.95687,0.07208,
0.004065,0.862633,3.98574,0.0431317,
0.004066,0.285211,4.01453,0.0142605,
0.004067,-0.290644,4.04325,-0.0145322,
0.004068,-0.864907,4.07188,-0.0432454,
0.004069,-1.43756,4.10043,-0.0718779,
0.00407,-2.00857,4.1289,-0.100429,
0.004071,-2.57793,4.15728,-0.128896,
0.004072,-3.1456,4.18558,-0.15728,
0.004073,-3.71158,4.21379,-0.185579,
0.004074,-4.27582,4.24192,-0.213791,
0.004075,-4.83832,4.26995,-0.241916,
0.004076,-5.39905,4.2979,-0.269952,
0.004077,-5.95799,4.32576,-0.297899,
0.004078,-6.51511,4.35352,-0.325755,
0.004079,-7.07039,4.38119,-0.35352,
0.00408,-7.62382,4.40877,-0.381191,
0.004081,-8.17537,4.43625,-0.408768,
0.004082,-8.72501,4.46364,-0.436251,
0.004083,-9.27273,4.49093,-0.463637,
0.004084,-9.81851,4.51812,-0.490926,
0.004085,-10.3623,4.54521,-0.518116,
0.004086,-10.9041,4.5722,-0.545207,
0.004087,-11.444,4.59909,-0.572198,
0.004088,-11.9817,4.62587,-0.599087,
0.004089,-12.5175,4.65256,-0.625873,
0.00409,-13.0511,4.67913,-0.652556,
0.004091,-13.5827,4.70561,-0.679134,
0.004092,-14.1121,4.73197,-0.705606,
0.004093,-14.6394,4.75823,-0.731972,
0.004094,-15.1646,4.78438,-0.758229,
0.004095,-15.6876,4.81042,-0.784378,
0.004096,-16.2083,4.83634,-0.810417,
0.004097,-16.7269,4.86216,-0.836345,
0.004098,-17.2432,4.88786,-0.862161,
0.004099,-17.7573,4.91345,-0.887864,
0.0041,-18.269,4.93893,-0.913452,
0.004101,-18.7785,4.96428,-0.938926,
0.004102,-19.2857,4.98952,-0.964284,
0.004103,-19.7905,5.01465,-0.989525,
0.004104,-20.293,5.03965,-1.01465,
0.004105,-20.793,5.06454,-1.03965,
0.004106,-21.2907,5.0893,-1.06454,
0.004107,-21.786,5.11394,-1.0893,
0.004108,-22.2788,5.13846,-1.11394,
0.004109,-22.7691,5.16285,-1.13846,
0.00411,-23.257,5.18712,-1.16285,
0.004111,-23.7424,5.21126,-1.18712,
0.004112,-24.2253,5.23528,-1.21126,
0.004113,-24.7056,5.25917,-1.23528,
0.004114,-25.1834,5.28293,-1.25917,
0.004115,-25.6586,5.30656,-1.28293,
0.004116,-26.1312,5.33006,-1.30656,
0.004117,-26.6012,5.35343,-1.33006,
0.004118,-27.0686,5.37666,-1.35343,
0.004119,-27.5333,5.39977,-1.37666,
0.00412,-27.9953,5.42274,-1.39977,
0.004121,-28.4547,5.44557,-1.42274,
0.004122,-28.9114,5.46827,-1.44557,
0.004123,-29.3653,5.49083,-1.46827,
0.004124,-29.8165,5.51325,-1.49083,
0.004125,-30.265,5.53553,-1.51325,
0.004126,-30.7107,5.55768,-1.53553,
0.004127,-31.1536,5.57968,-1.55768,
0.004128,-31.5936,5.60155,-1.57968,
0.004129,-32.0309,5.62327,-1.60155,
0.00413,-32.4653,5.64484,-1.62327,
0.004131,-32.8969,5.66628,-1.64484,
0.004132,-33.3255,5.68757,-1.66628,
0.004133,-33.7513,5.70871,-1.68757,
0.004134,-34.1742,5.72971,-1.70871,
0.004135,-34.5941,5.75056,-1.72971,
0.004136,-35.0111,5.77126,-1.75056,
0.004137,-35.4251,5.79181,-1.77126,
0.004138,-35.8362,5.81221,-1.79181,
0.004139,-36.2443,5.83247,-1.81221,
0.00414,-36.6493,5.85257,-1.83247,
0.004141,-37.0513,5.87252,-1.85257,
0.004142,-37.4503,5.89231,-1.87252,
0.004143,-37.8462,5.91195,-1.89231,
0.004144,-38.2391,5.93144,-1.91195,
0.004145,-38.6288,5.95078,-1.93144,
0.004146,-39.0155,5.96995,-1.95078,
0.004147,-39.399,5.98897,-1.96995,
0.004148,-39.7794,6.00783,-1.98897,
0.004149,-40.1567,6.02654,-2.00783,
0.00415,-40.5308,6.04508,-2.02654,
0.004151,-40.9017,6.06347,-2.04508,
0.004152,-41.2694,6.0817,-2.06347,
0.004153,-41.6339,6.09976,-2.0817,
0.004154,-41.9952,6.11766,-2.09976,
0.004155,-42.3533,6.1354,-2.11766,
0.004156,-42.7081,6.15298,-2.1354,
0.004157,-43.0596,6.17039,-2.15298,
0.004158,-43.4078,6.18764,-2.17039,
0.004159,-43.7528,6.20472,-2.18764,
0.00416,-44.0945,6.22164,-2.20472,
0.004161,-44.4328,6.23839,-2.22164,
0.004162,-44.7678,6.25497,-2.23839,
0.004163,-45.0994,6.27139,-2.25497,
0.004164,-45.4277,6.28763,-2.27139,
0.004165,-45.7527,6.30371,-2.28763,
0.004166,-46.0742,6.31962,-2.30371,
0.004167,-46.3923,6.33535,-2.31962,
0.004168,-46.7071,6.35092,-2.33535,
0.004169,-47.0184,6.36631,-2.35092,
0.00417,-47.3262,6.38153,-2.36631,
0.004171,-47.6307,6.39658,-2.38153,
0.004172,-47.9316,6.41146,-2.39658,
0.004173,-48.2291,6.42616,-2.41146,
0.004174,-48.5231,6.44068,-2.42616,
0.004175,-48.8136,6.45503,-2.44068,
0.004176,-49.1007,6.46921,-2.45503,
0.004177,-49.3841,6.48321,-2.46921,
0.004178,-49.6641,6.49703,-2.48321,
0.004179,-49.9405,6.51067,-2.49703,
0.00418,-50.2134,6.52414,-2.51067,
0.004181,-50.4827,6.53742,-2.52414,
0.004182,-50.7484,6.55053,-2.53742,
0.004183,-51.0106,6.56346,-2.55053,
0.004184,-51.2692,6.57621,-2.56346,
0.004185,-51.5241,6.58877,-2.57621,
0.004186,-51.7755,6.60116,-2.58877,
0.004187,-52.0232,6.61336,-2.60116,
0.004188,-52.2673,6.62539,-2.61336,
0.004189,-52.5077,6.63723,-2.62539,
0.00419,-52.7445,6.64888,-2.63723,
0.004191,-52.9776,6.66036,-2.64888,
0.004192,-53.2071,6.67164,-2.66036,
0.004193,-53.4329,6.68275,-2.67164,
0.004194,-53.655,6.69367,-2.68275,
0.004195,-53.8734,6.7044,-2.69367,
0.004196,-54.0881,6.71495,-2.7044,
0.004197,-54.2991,6.72532,-2.71495,
0.004198,-54.5063,6.73549,-2.72532,
0.004199,-54.7098,6.74548,-2.73549,
0.0042,-54.9096,6.75528,-2.74548,
0.004201,-55.1057,6.7649,-2.75528,
0.004202,-55.2979,6.77432,-2.7649,
0.004203,-55.4865,6.78356,-2.77432,
0.004204,-55.6712,6.79261,-2.78356,
0.004205,-55.8522,6.80147,-2.79261,
0.004206,-56.0294,6.81014,-2.80147,
0.004207,-56.2028,6.81862,-2.81014,
0.004208,-56.3724,6.82691,-2.81862,
0.004209,-56.5382,6.83501,-2.82691,
0.00421,-56.7001,6.84292,-2.83501,
0.004211,-56.8583,6.85063,-2.84292,
0.004212,-57.0127,6.85816,-2.85063,
0.004213,-57.1632,6.86549,-2.85816,
0.004214,-57.3099,6.87263,-2.86549,
0.004215,-57.4527,6.87958,-2.87263,
0.004216,-57.5917,6.88634,-2.87958,
0.004217,-57.7268,6.8929,-2.88634,
0.004218,-57.8581,6.89928,-2.8929,
0.004219,-57.9855,6.90545,-2.89928,
0.00422,-58.1091,6.91144,-2.90545,
0.004221,-58.2287,6.91723,-2.91144,
0.004222,-58.3445,6.92282,-2.91723,
0.004223,-58.4564,6.92822,-2.92282,
0.004224,-58.5645,6.93343,-2.92822,
0.004225,-58.6686,6.93844,-2.93343,
0.004226,-58.7688,6.94326,-2.93844,
0.004227,-58.8652,6.94788,-2.94326,
0.004228,-58.9576,6.95231,-2.94788,
0.004229,-59.0461,6.95654,-2.95231,
0.00423,-59.1308,6.96057,-2.95654,
0.004231,-59.2115,6.96441,-2.96057,
0.004232,-59.2883,6.96806,-2.96441,
0.004233,-59.3611,6.9715,-2.96806,
0.004234,-59.4301,6.97476,-2.9715,
0.004235,-59.4951,6.97781,-2.97476,
0.004236,-59.5562,6.98067,-2.97781,
0.004237,-59.6134,6.98333,-2.98067,
0.004238,-59.6666,6.98579,-2.98333,
0.004239,-59.7159,6.98806,-2.98579,
0.00424,-59.7613,6.99013,-2.98806,
0.004241,-59.8027,6.99201,-2.99013,
0.004242,-59.8402,6.99368,-2.99201,
0.004243,-59.8737,6.99516,-2.99368,
0.004244,-59.9033,6.99645,-2.99516,
0.004245,-59.9289,6.99753,-2.99645,
0.004246,-59.9507,6.99842,-2.99753,
0.004247,-59.9684,6.99911,-2.99842,
0.004248,-59.9822,6.99961,-2.99911,
0.004249,-59.9921,6.9999,-2.99961,
0.00425,-59.998,7,-2.9999,
0.004251,-60,6.9999,-3,
0.004252,-59.998,6.99961,-2.9999,
0.004253,-59.9921,6.99911,-2.99961,
0.004254,-59.9822,6.99842,-2.99911,
0.004255,-59.9684,6.99753,-2.99842,
0.004256,-59.9507,6.99645,-2.99753,
0.004257,-59.9289,6.99516,-2.99645,
0.004258,-59.9033,6.99368,-2.99516,
0.004259,-59.8737,6.99201,-2.99368,
0.00426,-59.8402,6.99013,-2.99201,
0.004261,-59.8027,6.98806,-2.99013,
0.004262,-59.7613,6.98579,-2.98806,
0.004263,-59.7159,6.98333,-2.98579,
0.004264,-59.6666,6.98067,-2.98333,
0.004265,-59.6134,6.97781,-2.98067,
0.004266,-59.5562,6.97476,-2.97781,
0.004267,-59.4951,6.9715,-2.97476,
0.004268,-59.4301,6.96806,-2.9715,
0.004269,-59.3611,6.96441,-2.96806,
0.00427,-59.2883,6.96057,-2.96441,
0.004271,-59.2115,6.95654,-2.96057,
0.004272,-59.1308,6.95231,-2.95654,
0.004273,-59.0461,6.94788,-2.95231,
0.004274,-58.9576,6.94326,-2.94788,
0.004275,-58.8652,6.93844,-2.94326,
0.004276,-58.7688,6.93343,-2.93844,
0.004277,-58.6686,6.92822,-2.93343,
0.004278,-58.5645,6.92282,-2.92822,
0.004279,-58.4564,6.91723,-2.92282,
0.00428,-58.3445,6.91144,-2.91723,
0.004281,-58.2287,6.90545,-2.91144,
0.004282,-58.1091,6.89928,-2.90545,
0.004283,-57.9855,6.8929,-2.89928,
0.004284,-57.8581,6.88634,-2.8929,
0.004285,-57.7268,6.87958,-2.88634,
0.004286,-57.5917,6.87263,-2.87958,
0.004287,-57.4527,6.86549,-2.87263,
0.004288,-57.3099,6.85816,-2.86549,
0.004289,-57.1632,6.85063,-2.85816,
0.00429,-57.0127,6.84292,-2.85063,
0.004291,-56.8583,6.83501,-2.84292,
0.004292,-56.7001,6.82691,-2.83501,
0.004293,-56.5382,6.81862,-2.82691,
0.004294,-56.3724,6.81014,-2.81862,
0.004295,-56.2028,6.80147,-2.81014,
0.004296,-56.0294,6.79261,-2.80147,
0.004297,-55.8522,6.78356,-2.79261,
0.004298,-55.6712,6.77432,-2.78356,
0.004299,-55.4865,6.7649,-2.77432,
0.0043,-55.2979,6.75528,-2.7649,
0.004301,-55.1057,6.74548,-2.75528,
0.004302,-54.9096,6.73549,-2.74548,
0.004303,-54.7098,6.72532,-2.73549,
0.004304,-54.5063,6.71495,-2.72532,
0.004305,-54.2991,6.7044,-2.71495,
0.004306,-54.0881,6.69367,-2.7044,
0.004307,-53.8734,6.68275,-2.69367,
0.004308,-53.655,6.67164,-2.68275,
0.004309,-53.4329,6.66036,-2.67164,
0.00431,-53.2071,6.64888,-2.66036,
0.004311,-52.9776,6.63723,-2.64888,
0.004312,-52.7445,6.62539,-2.63723,
0.004313,-52.5077,6.61336,-2.62539,
0.004314,-52.2673,6.60116,-2.61336,
0.004315,-52.0232,6.58877,-2.60116,
0.004316,-51.7755,6.57621,-2.58877,
0.004317,-51.5241,6.56346,-2.57621,
0.004318,-51.2692,6.55053,-2.56346,
0.004319,-51.0106,6.53742,-2.55053,
0.00432,-50.7484,6.52414,-2.53742,
0.004321,-50.4827,6.51067,-2.52414,
0.004322,-50.2134,6.49703,-2.51067,
0.004323,-49.9405,6.48321,-2.49703,
0.004324,-49.6641,6.46921,-2.48321,
0.004325,-49.3841,6.45503,-2.46921,
0.004326,-49.1007,6.44068,-2.45503,
0.004327,-48.8136,6.42616,-2.44068,
0.004328,-48.5231,6.41146,-2.42616,
0.004329,-48.2291,6.39658,-2.41146,
0.00433,-47.9316,6.38153,-2.39658,
0.004331,-47.6307,6.36631,-2.38153,
0.004332,-47.3262,6.35092,-2.36631,
0.004333,-47.0184,6.33535,-2.35092,
0.004334,-46.7071,6.31962,-2.33535,
0.004335,-46.3923,6.30371,-2.31962,
0.004336,-46.0742,6.28763,-2.30371,
0.004337,-45.7527,6.27139,-2.28763,
0.004338,-45.4277,6.25497,-2.27139,
0.004339,-45.0994,6.23839,-2.25497,
0.00434,-44.7678,6.22164,-2.23839,
0.004341,-44.4328,6.20472,-2.22164,
0.004342,-44.0945,6.18764,-2.20472,
0.004343,-43.7528,6.17039,-2.18764,
0.004344,-43.4078,6.15298,-2.17039,
0.004345,-43.0596,6.1354,-2.15298,
0.004346,-42.7081,6.11766,-2.1354,
0.004347,-42.3533,6.09976,-2.11766,
0.004348,-41.9952,6.0817,-2.09976,
0.004349,-41.6339,6.06347,-2.0817,
0.00435,-41.2694,6.04508,-2.06347,
0.004351,-40.9017,6.02654,-2.04508,
0.004352,-40.5308,6.00783,-2.02654,
0.004353,-40.1567,5.98897,-2.00783,
0.004354,-39.7794,5.96995,-1.98897,
0.004355,-39.399,5.95078,-1.96995,
0.004356,-39.0155,5.93144,-1.95078,
0.004357,-38.6288,5.91195,-1.93144,
0.004358,-38.2391,5.89231,-1.91195,
0.004359,-37.8462,5.87252,-1.89231,
0.00436,-37.4503,5.85257,-1.87252,
0.004361,-37.0513,5.83247,-1.85257,
0.004362,-36.6493,5.81221,-1.83247,
0.004363,-36.2443,5.79181,-1.81221,
0.004364,-35.8362,5.77126,-1.79181,
0.004365,-35.4251,5.75056,-1.77126,
0.004366,-35.0111,5.72971,-1.75056,
0.004367,-34.5941,5.70871,-1.72971,
0.004368,-34.1742,5.68757,-1.70871,
0.004369,-33.7513,5.66628,-1.68757,
0.00437,-33.3255,5.64484,-1.66628,
0.004371,-32.8969,5.62327,-1.64484,
0.004372,-32.4653,5.60155,-1.62327,
0.004373,-32.0309,5.57968,-1.60155,
0.004374,-31.5936,5.55768,-1.57968,
0.004375,-31.1536,5.53553,-1.55768,
0.004376,-30.7107,5.51325,-1.53553,
0.004377,-30.265,5.49083,-1.51325,
0.004378,-29.8165,5.46827,-1.49083,
0.004379,-29.3653,5.44557,-1.46827,
0.00438,-28.9114,5.42274,-1.44557,
0.004381,-28.4547,5.39977,-1.42274,
0.004382,-27.9953,5.37666,-1.39977,
0.004383,-27.5333,5.35343,-1.37666,
0.004384,-27.0686,5.33006,-1.35343,
0.004385,-26.6012,5.30656,-1.33006,
0.004386,-26.1312,5.28293,-1.30656,
0.004387,-25.6586,5.25917,-1.28293,
0.004388,-25.1834,5.23528,-1.25917,
0.004389,-24.7056,5.21126,-1.23528,
0.00439,-24.2253,5.18712,-1.21126,
0.004391,-23.7424,5.16285,-1.18712,
0.004392,-23.257,5.13846,-1.16285,
0.004393,-22.7691,5.11394,-1.13846,
0.004394,-22.2788,5.0893,-1.11394,
0.004395,-21.786,5.06454,-1.0893,
0.004396,-21.2907,5.03965,-1.06454,
0.004397,-20.793,5.01465,-1.03965,
0.004398,-20.293,4.98952,-1.01465,
0.004399,-19.7905,4.96428,-0.989525,
0.0044,-19.2857,4.93893,-0.964284,
0.004401,-18.7785,4.91345,-0.938926,
0.004402,-18.269,4.88786,-0.913452,
0.004403,-17.7573,4.86216,-0.887864,
0.004404,-17.2432,4.83634,-0.862161,
0.004405,-16.7269,4.81042,-0.836345,
0.004406,-16.2083,4.78438,-0.810417,
0.004407,-15.6876,4.75823,-0.784378,
0.004408,-15.1646,4.73197,-0.758229,
0.004409,-14.6394,4.70561,-0.731972,
0.00441,-14.1121,4.67913,-0.705606,
0.004411,-13.5827,4.65256,-0.679134,
0.004412,-13.0511,4.62587,-0.652556,
0.004413,-12.5175,4.59909,-0.625873,
0.004414,-11.9817,4.5722,-0.599087,
0.004415,-11.444,4.54521,-0.572198,
0.004416,-10.9041,4.51812,-0.545207,
0.004417,-10.3623,4.49093,-0.518116,
0.004418,-9.81851,4.46364,-0.490926,
0.004419,-9.27273,4.43625,-0.463637,
0.00442,-8.72501,4.40877,-0.436251,
0.004421,-8.17537,4.38119,-0.408768,
0.004422,-7.62382,4.35352,-0.381191,
0.004423,-7.07039,4.32576,-0.35352,
0.004424,-6.51511,4.2979,-0.325755,
0.004425,-5.95799,4.26995,-0.297899,
0.004426,-5.39905,4.24192,-0.269952,
0.004427,-4.83832,4.21379,-0.241916,
0.004428,-4.27582,4.18558,-0.213791,
0.004429,-3.71158,4.15728,-0.185579,
0.00443,-3.1456,4.1289,-0.15728,
0.004431,-2.57793,4.10043,-0.128896,
0.004432,-2.00857,4.07188,-0.100429,
0.004433,-1.43756,4.04325,-0.0718779,
0.004434,-0.864907,4.01453,-0.0432454,
0.004435,-0.290644,3.98574,-0.0145322,
0.004436,0.285211,3.95687,0.0142605,
0.004437,0.862633,3.92792,0.0431317,
0.004438,1.4416,3.8989,0.07208,
0.004439,2.02209,3.8698,0.101105,
0.00444,2.60408,3.84062,0.130204,
0.004441,3.18754,3.81138,0.159377,
0.004442,3.77246,3.78206,0.188623,
0.004443,4.35881,3.75267,0.217941,
0.004444,4.94657,3.72321,0.247328,
0.004445,5.53571,3.69369,0.276785,
0.004446,6.12621,3.6641,0.30631,
0.004447,6.71805,3.63444,0.335902,
0.004448,7.3112,3.60472,0.36556,
0.004449,7.90564,3.57493,0.395282,
0.00445,8.50135,3.54508,0.425067,
0.004451,9.0983,3.51518,0.454915,
0.004452,9.69647,3.48521,0.484824,
0.004453,10.2958,3.45518,0.514792,
0.004454,10.8964,3.4251,0.544819,
0.004455,11.4981,3.39496,0.574904,
0.004456,12.1009,3.36476,0.605044,
0.004457,12.7048,3.33451,0.63524,
0.004458,13.3098,3.30421,0.66549,
0.004459,13.9158,3.27385,0.695792,
0.00446,14.5229,3.24345,0.726146,
0.004461,15.131,3.213,0.756551,
0.004462,15.7401,3.18249,0.787004,
0.004463,16.3501,3.15195,0.817505,
0.004464,16.9611,3.12135,0.848053,
0.004465,17.5729,3.09072,0.878646,
0.004466,18.1857,3.06004,0.909284,
0.004467,18.7993,3.02931,0.939964,
0.004468,19.4137,2.99855,0.970687,
0.004469,20.029,2.96775,1.00145,
0.00447,20.6451,2.93691,1.03225,
0.004471,21.2619,2.90603,1.06309,
0.004472,21.8794,2.87512,1.09397,
